Prompt	Solution0	Solution1	Label
Ìyàtọ̀ tó wà láàrín ogún, ògùn àti ogun	ogún lè ní ìtumọ̀ méjì. Ó lè túmọ̀ sí òǹkà tàbí ohun ìní, ṣùgbọ́n a má ń lo ògùn ni, bẹ́ẹ̀ sì ni a má ń ja ogun ni.	ogun lè ní ìtumọ̀ méjì. Ó lè túmọ̀ sí òǹkà tàbí ohun ìní, ṣùgbọ́n a má ń lo ogún ni, bẹ́ẹ̀ sì ni a má ń ja ògùn ni.	1
Bí àìsan jẹ̀díjẹ̀dí bá ń ṣe ọmọ ọdún méji àti ọkùnrin ọdún mejìdínlógójì	Ìwọn ògùn tí okùnrin ọdún mejìdínlógójì yóò lò ma kéré sí ti ọmọ ọdún kan.	Ìwọn ògùn tí okùnrin ọdún mejìdínlógójì yóò lò ma ju ti ọmọ ọdún kan lọ.	1
Àwọn òṣùwọ̀n tí a fí ń wọn ìdàgbàsókè nínu òwò	Owó ọjà àti èrè yóò má a pọ̀si, àti pẹ̀lú, àwọn oníbàárà yóò má a pọ̀si.	Owó ọjà àti èrè yóò má a kérési, sùgbọ́n, àwọn oníbàárà yóò má a pọ̀si.	0
Kí oníṣòwò tó bẹ̀rẹ̀ okòwò kan	Ó gbúdọ̀ mọ àwọn ohun tí wọ́n nílò, tí ó sì ṣọ̀wọ́n ní agbègbè tí yóò ti ṣe okòwò náà.	Ó gbúdọ̀ mọ àwọn ohun tí wọ́n nílò, tí ó sì wọ́pọ̀ ní agbègbè tí yóò ti ṣe okòwò náà.	0
Kínni o lè fi bu oúnje?	O le lo abó tàbí ìkòkò lati fi ni oúnjẹ 	O le lo abó tàbí ajò lati fi ni oúnjẹ 	0
O lè fi owó jeun tàbí...	Kí o lo sìbì	Kí o lo abó	0
Tí o bá fé dáná...	Lo ìkòkò tàbí abó onírin	Lo ìkòkò tàbí abó oníke	0
Láti gé eran	Lo òbe tàbí àpótí	Lo òbe tàbí eyín	1
Láti se ìresì...	Bu omi sí orí iná, fo ìresì nínú omi mìíràn, wàá sínú omi ti owa l'órí iná, fi iyò si, bòó mó'lè títí ti yiò fi jiná	Bu omi sí orí iná, fo ìresì nínú omi mìíràn, wàá sínú omi ti owa l'órí iná, fi iyò si, bòó mó'lè títí ti yiò fi jóná	0
Tí o bá fé pa eran	Fi igi dú eran náà lórùn 	Fi òbe dú eran náà lórùn	1
Láti se adìye tí o pa	Bòó nínú omi gbígbóná, léyìn náà tu ìyé ara e, kí o sì kún	Bòó nínú omi tutu, léyìn náà tu ìyé ara e, kí o sì kún	1
Láti se isu	Bo èèpo isu, gée, kí o sì je	Bo èèpo isu, gée, kí o sì sèé	1
Kíka àròko láti inú ìwé	Sí ìwé, bèèrè síí kàá	Bèèrè síí kàá lai si ìwé 	0
Làti tójú ìwé púpò síí ìyèwù	Kó àyè ìkó ìwé si, to àwon ìwé náà si’be	Kó àyè ìkó ìwé si, to àwon ìwé náà si’abe re	0
Àwon nkan to maa n sáábà wa nínú yàrá ìkàwé ni	ìwé, òbe, efun, àg	ìwé, tábìlì, efun, àga	1
Yàrá ìkéékò wa fun awon	Olùkó àti òsìsé ìjoba	Olùkó àti akeeko	1
Láti jékí atégún wo inú ilé		Pa fáánù tàbí ki o sí àwon fèrèsé	0
Níbo ni àwon akeeko maa n joko si	Orí àga ni àwon akeeko maa n joko si	Orí tábìlì ni àwon akeeko maa n joko si	0
Níbo ni àwon akeeko maa n gbé ìwé si	Orì tábìlì ni àwon akeeko maa n gbé ìwé si	Orí àga ni àwon akeeko maa n gbé ìwé si	1
Tí o bá fé fo owó	lo omi àti ose	lo omi àti aféfé lásán	0
Láti mo iye akẹẹkọ kílàsì...	Gba biro won sílè	Gba orúko won sílè	1
Làti ko’pa nínú ìdánwò	Se ìforúko sílé	Ko orúko sílé	0
Láti ko ìwé…	Lo ìwé àti biro	Lo efun àti ìwé	0
Ki aso le báa mo daada	Fo aso naa ni gbogbo ìgbà ti o ba ti lo 	Ma fo aso naa ni gbogbo ìgbà ti o ba ti lo	0
Òwú àti abéré je nkan pàtàkì	Fun àwon àgbè	Fun àwon aránso	1
Ki yàrá ìkéèkó le tónítóní	Gbá pàntí inú kílàsì, ki o si daa si ita tàbí inú ike	Gbá pàntí inú kílàsì, ki o si daa si ita tàbí inú ajò	0
Báwo ni mọ ṣe le rán aṣọ	Ge aṣọ, mu òwú àti abéré ki o si rán bi o se fe	Ge aṣọ, mu okùn àti abéré ki o si ran bi o se fe	0
A lè tún aso tó ya se pelu…	okùn àti abéré	òwú àti abéré	1
Láti mú aṣọ rírán rọrùn 	Rán aṣọ náà diẹdiẹ lẹyìn tí o tí ge	Rán aṣọ náà papọ̀ lẹyìn ti o ba ti ge	0
A le fi òwú àti abéré rán	Aso, bàtà, fìlà, gèlè	Aso, bàtà, irin, gèlè 	0
Láti fo aṣọ	Fi sínú omi pèlú ọṣe ki o si sa	Fi sínú omi pèlú ọṣe ki o si ge	0
Lati ran aso to ya	Lo òwú àti abéré	Lo òwú tàbí abéré	0
Láti gbin isu	Mu èkú isu, gbé’lè, fi èkú isu si inu e, bo mo'le	Mu èkú isu, gbé’lè, fi èkú isu si orí e	0
Láti ka èso…	Gun orí igi tàbí ki o ju nkan mo èso naa titi ti yoo fi jábó	Ge igi naa tàbí ki o ju nkan mo èso naa titi ti yoo fi jábó	0
Láti ko èso púpò…	Kò àwọn èso sí inú apẹ̀rẹ̀ tàbí àpò	Kò àwọn èso sí èyìn apẹrẹ tàbí àpò 	0
O le sin ẹja nínú	omi tàbí odò kékeré	omi tàbí odò to n san	0
Láti fún àwọn ẹja ni oúnjẹ 	Bu ounjẹ ki o si da si'nu omi wọn 	bu oúnjẹ kí o si da si ẹnu wọn	0
Ti o ba fe pa eja	fi ọbẹ ge ẹja náà 	Yin ibọn mọ ẹja náà 	0
Láti gbin oun ògbìn 	Fi àdá tàbí okó gbé ilè	Fi àdá àti okó gbé ilè	0
O lè fi àdá	Ge àwọn igbó kijikiji láti maa ri ona losi oko	Pa awon igbo kijikiji láti máà ri ọ̀nà lọsí oko	0
Tí àdá bá kú lénu	O lè fi emu tún se	O lè fi òkúta tún se	1
Ti o ba fe pa ejò nínú oko	Lo àdá tàbí okó	Lo àdá àti okó	0
Kínni o lè fi mu omi	O le fi ife tàbí abò	O le fi ife tàbí ajò	0
Ti o ba fẹ lọ aṣọ rẹ 	Mu nkan ìloso ki o si ti bo ina, ki ọna aṣọ naa fẹlẹfẹlẹ ki o si bẹrẹ si ni lọ	Mu nkan ìloso ki o si ti bo omi, ki ọna aṣọ naa fẹlẹfẹlẹ ki o si bẹrẹ si ni lọ	0
Ti abo ba dọti…	Mu omi ati nkan fabọ ki o si bu ọṣe sí inú ọṣe ki o si bèèrè sí ní fo abọ́ 	Mu omi ati nkan fabọ ki o si bu ọṣe sí inú omi ki o si bèèrè sí ní fo abọ́	0
Lẹ́yìn ti o ba wẹ tan 	Fi aṣọ nu ara rẹ, ki o ṣe fi ìpara pa ara rẹ ki o si fi ipa ori pa ori rẹ ki o si wọ aṣọ rẹ 	Fi ọṣe nu ara rẹ, ki o ṣe fi ipara pa ara rẹ ki o si fi ipa ori pa ori rẹ ki o si wọ aṣọ rẹ 	0
Ti o ba fẹ pọ ògì	Wa kókó gbé omi sí orí ina, lẹyìn náà waa fi ògì sinú abó ki ọ to wa da omi gbígbóná si 	Wa kókó gbé ògì sí orí ina, lẹhinna waa fi omi sinú abó ki ọ to wa da omi gbígbóná si	0
Láti le àyàn kúrò nínú yàrá rẹ 	O le fi ìgbálẹ̀ pa ayan náà tàbí kí ọ fi oògùn àyàn sí inú ilé rẹ 	O le fi àdá pa ayan náà tàbí kí ọ fi oògùn àyàn sí inú ilé rẹ	0
Ọna wo ni a le gba ge irun wa	O le fi abẹfẹ́lẹ́ fa orí rẹ 	O lo le fi àdá fa orí rẹ 	0
Báwo ni a ṣe le kan àpótí 	Wa kọkọ wa igi, wa fa igi náà, wa ge igi náà bo ti ye, lẹyìn náà wa wa èsó wa sí fi kan àwọn igi ti ọ ge papọ̀ 	Wa kọkọ wa igi, wa fa igi náà, wa ge igi naa bo ti ye, lẹyìn náà wa wa abéré wa sí fi kan àwọn igi ti ọ ge papọ̀ 	0
Láti ba ẹni ti o wa ni ọna jijìn s'ọrọ	Mu ẹ̀rọ ìbánisọ̀rọ̀ rẹ ki o ṣe pe wọn tàbí ki ọ tẹ àtèjísé sí wọn	Mu ẹ̀rọ ìbánisọ̀rọ̀ rẹ ki o ṣe pe wọn tàbí ki ọ ju wó sí wọn 	0
Ti o ba fẹ kun inu yara rẹ 	Wa ọda sí inú ike, bu omi sinú ọda naa,  ki o si wa brush ki o si bẹrẹ si ni kun inu yara bi o ti fẹ	Wa epo sí inú ilé, bu omi sinú ọda naa,  ki o si wa brush ki o si bẹrẹ si ni kun inu yara bi o ti fẹ	0
Lati dabobo yara rẹ 	Ọ gbọdọ fi ìlẹ̀kùn sí ẹnu ọ̀nà yara rẹ ki ọ si fi fèrèsé sí ibi to ye	Ọ gbọdọ fi fèrèsé sí ẹnu ọ̀nà yara rẹ ki ọ si fi ìlẹ̀kùn sí ibi to ye 	0
Ti ọ ba kan ilẹ̀kùn	Wa kọkọ wa igi, wa ge igi naa bi o ti yẹ, wa si kan ki ọ to gbe si oju fèrèsé	Wa kọkọ wa igi, wa ge igi naa bi o ti yẹ, wa si kan ki ọ to gbe si ẹnu-ọna	1
Ti inu ile rẹ ba ṣókùnkùn 	Wa àbẹ́là àti ki o ṣe iná si inu yara rẹ ki ìmọ́lẹ̀ le ba wa	Wa àbẹ́là tàbí ki o ṣe iná si inu yara rẹ ki ìmọ́lẹ̀ le ba wa	1
Ki o to jẹ èso	Wa akọkọ fọ nínú epo ki ọ fi aṣọ nu èso	Wa akọkọ fọ ninu omi tàbí ki ọ fi aṣọ nu èso 	1
Ti o ba ra ẹran tan 	Kọkọ fọ ti o ba dele ki o to bẹrẹ si ni ṣe 	Kọkọ je ti o ba dele ki o to bẹrẹ si ni ṣe 	0
Ti o ba fẹ ṣe ẹ̀fọ́ 	Wa lo ja ẹfọ ninu ọkọ wa sí fo ti o ba dele lẹhinna wa ge ki o to bẹrẹ si ṣe	Wa lo ja ẹfọ ninu ọkọ wa sí fo ti o ba dele lẹ́yìn náà wa lòó ki o to bẹrẹ si ṣe	0
Eni ti o ba fẹ mu gaari 	Akọkọ wa gaari ati ife, a da gaari sinu ife náà kí ọ to bu omi síi 	Akọkọ wa gaari àti ife, a da gaari sinu ife náà kí ọ to bu ata síi	0
Báwo ni a ṣe le fọ àgbọn 	La àgbọn náà mó òkè tàbí ki o la nkan mọ títí tí yóò fifọ́ 	La àgbọn náà mólè tàbí ki o la nkan mọ títí tí yóò fifọ́	0
Lati jẹ ki ẹyín rẹ mọ 	O ni lati fọ eyin rẹ ni gbogbo ìgbà fun àpẹẹrẹ ni àárọ̀ ati ni àṣálẹ́	O ni lati yọ eyín rẹ ni gbogbo ìgbà fun àpẹẹrẹ ni àárọ̀ ati ni àṣálẹ́	0
Ti ọkọ̀ rẹ ba dọti	Wa omi àti ọṣẹ ki ọ si fọ ọkọ̀ náà 	Wa omi tàbí ọṣẹ ki ọ si fọ ọkọ̀ náà	0
Ti o ba fẹ ṣe epa 	Wa koko bu omi ṣii inú abó, wa gbe si ori ina lẹyìn náà wa da epa náà sí inú omi, wa wa bu iyo sí, wa wa de mólè titi tí yóò fi jiná	Wa koko bu omi ṣii inú abó, wa gbe si ori ina lẹyìn náà wa da epa náà sí inú omi, wa wa bu èlùbọ́ sí, wa wa de mólè titi tí yóò fi jiná	0
Lati jẹ ki èèkanná rẹ mọ dáadáa 	Fọ owó àti esè re léyìn náà ki o wa ge èèkanná rẹ 	Fọ owó tàbí esè re léyìn náà ki o wa ge èèkanná rẹ	0
Ti o ba fẹ ko iṣu lọ si ilé láti ọkọ 	Wa apẹ́rẹ́ tàbí ọkọ̀ ti o le ko isu náà si láti ọkọ lo sí ilé 	Wa apẹ́rẹ́ àti ọkọ̀ ti o le ko isu náà si láti ọkọ lo sí ilé	0
Ti ọ ba fẹ ṣe ìmótótó owo re	Bu omi ki ọ si fi fọ owó	Bu omi ki ọ si fi fọ esè re 	0
Ti ọ ba fẹ ṣe ìmótótó esè re 	wa omi ki ọ fi fọ esè 	wa omi ki ọ fi fọ owó 	0
Ti ọ ba fẹ ṣe àlùwàlá	Bu atégùn sinu age	Bu omi sinu àgé tàbí ike	0
Láti sun iṣu	wa ina ti ọ le fi sun iṣu	wa ina ti ọ pe fi wi iṣu	0
Ti òtútù ba ni mu	Da aṣọ bo ara rẹ tàbí kí ọ wọ inú ilé 	Da ewé bo ara rẹ tàbí kí ọ wọ inú ilé 	0
Ti ọ ba fẹ ge asọ 	wa abẹfẹ́lẹ́ tàbí ọ̀bẹ 	wa abẹfẹ́lẹ́ àti ọ̀bẹ 	0
Láti já ìlèkùn 	Lo hammer tàbí ògúta	Lo òbe tàbí ògúta	0
Ti irun ba ta kókó 	Fi ìyarun yàá	Fi ṣíbí yàá	0
Láti ko ìwé 	lo birọ tàbí efun	lo birọ tàbí owó 	0
Láti mọ nípa ìròyìn 	Wo inú ìwé-ìròyìn 	wo inú ìwé àtèjísé	0
Ti ọ ba fẹ gbó ìròyìn 	Wa ẹ̀rọ asòròmágbèsì tàbí amóhùnmáwòrán 	Wa ìwé asòròmágbèsì tàbí amóhùnmáwòrán	0
Báwo ni a ṣe lè dá ẹran akọ mo yàtò sí abo 	Pẹ̀lú ká wo nkán ìbálòpọ̀ won	Pẹ̀lú ká wo ìwo won	0
Ti ilẹ̀ ilé ba dótì 	Fi ìgbálè gba ilẹ̀ ilé náà 	Fi owó gba ilẹ̀ ilé náà 	0
Ti ọ ba fẹ ṣe ìmótótó ẹnu re 	Fi omi fọ ẹnu rẹ ni gbogbo igba 	Fi omi fọ ojú rẹ ni gbogbo igba 	0
Ti o ba fe pa kìnìún nínú oko	Lo ìbon tàbí kí o lọ idà 	Lo ìbon tàbí kí o lọ igi	0
Kínní o le fi ge pọ̀nmọ́	O le lo ọ̀bẹ láti fi ge	O le lo owó rẹ láti fi ge	0
Ti o ba fe din dòdò	Wa kókó ge dòdò náà, wa gbe òróró ka ori ina, lẹ́yìn tí òróró ba ti gbóná, wa wa da dòdò náà sì 	Wa kókó ge dòdò náà, wa gbe òróró ka ori oòrùn, lẹ́yìn tí òróró ba ti gbóná, wa wa da dòdò náà sì 	0
Ti ọmọkùnrin ba fe ki àgbàlagbà 	Yíò dòbálè 	Yíò kún lè	0
Ti ọmọbìnrin ba fe ki àgbàlagbà	Yíò dòbálè	Yíò kún lè	1
O lè fi àdá	Gbe kòtò, ge igi 	Fa orí, ge igi	0
Láti gbin àgbàdo 	Wa ge ilé,wa wa fi ẹyọ àgbàdo diẹ sínú ilé, wa wa da yèèpè bo	Wa ge ilé, wa wa fi ẹyọ èwà diẹ sínú ilé, wa wa da yèèpè bo	0
Láti se ìṣirò oókan àti eéjí papò	Wa ka oókan àti eéjí papò 	Wa yo oókan kúrò nínú eéjí 	0
Láti se ìṣirò iyokuro oókan ninu eéjí	Ka eéjí kí o si yo oókan kúrò nínú rẹ 	Ka eéjí kí o si ka oókan papo mo	0
Ti ìyàwó ba fe ki ọkọ re	Yíò dòbálè 	Yíò kún lè 	1
Ti àlejò bá fẹ pe onílé 	O le kan ìlèkùn tàbí kí o ke pe wọn 	O le já ìlèkùn tàbí kí o ke pe wọn 	0
Ti o ba fe fún eran ni oúnjẹ 	Bu sínú ike oúnjẹ àwọn ẹran kí o si gbe fun wọn	Bu sínú ike oúnjẹ àwọn ẹran kí o si da fun wọn	0
O le ya àwòrán pẹlú 	lo ayàwòrán tàbí kí o fi owó yàá	Lo ayàwòrán tàbí kí o fi igi yàá	0
Ti ìdí ìkòkò ba dúdú 	O le fi eérú pèlú ọṣẹ fòó	O le fi eérú tàbí ọṣẹ fòó	0
Ti o ba fe sun ẹran 	Gbé si orí iná to n jo dáadáa 	Gbé si orí omi to n jo dáadáa 	0
Láti se ìṣirò eérin àti eéjí papò	Wa ka eérin àti eéjí papò 	Wa ka eérin àti eéjí ni ọ̀tòọ̀tò 	0
Ti o ba fe se isẹ iwadii 	O le lo èro ayélujára tàbí kí o lọ òye àtowódá	O le lo èro asòròmágbèsì tàbí kí o lọ òye àtowódá	0
Ti òjò ba n ro	Sa sí abé ilè 	Sa sí orí ilé 	0
Láti sí ilẹkùn ilé rẹ ti o ti pèlú àgádágodo 	Lo kòkòrò ti o ba àgádágodo náà mú 	Lo èsó ti o ba àgádágodo náà mú 	0
Láti mọ iye àwọn olùkọ ti o wa ni ile ẹkọ 	Se ìforúkọsílẹ fún gbogbo àwọn akékòó 	Se ìforúkọsílẹ fún gbogbo àwọn olùkọ 	1
Ṣàlàyé bi a ti lè ṣe àtíbàbà	A o wa igi mérin ti o le gbé àtíbàbà náà dúró, a o rii won mo ibi ti a fe jékí àtíbàbà náà wa, a o si da nkan bo	A o wa igi mérin ti o le gbé àtíbàbà náà dúró, a o fi si won mo ibi ti a fe jékí àtíbàbà náà wa, a o si da nkan bo	0
Ṣàlàyé bi a ti lè pa eran	A o wa òbé ti o mu dáadáa, a o gbe kòtò lati gbà ẹjẹ ẹran sí, a o si dun ẹran náà ni orun léyìn ti o wa ni ìdùbílè	A o wa òbé ti o mu dáadáa, a o gbe kòtò lati gbà ẹjẹ ẹran sí, a o si dun ẹran náà ni esè léyìn ti o wa ni ìdùbílè	0
Ti a ba fe jékí bàtà mọ 	A lè ni bàtà nu pèlú aṣọ 	A lè ge bàtà pèlú aṣọ 	0
Báwo ni a ṣe lè le ìwé papọ̀	Mu nkán ìle-ìwé kí o si fi jó àwọn ìwé náà papò	Mu nkán ìle-ìwé kí o si fi le àwọn ìwé náà papò	1
Irúfẹ́ àwọn ǹkan wo ni alèerí nínú balùwẹ̀?	Àwọn ǹkan wọ̀nyíí ni a le rí nínú balùwẹ̀; ike omi àti ọsẹ ìwẹ̀.	Àwọn ǹkan wọ̀nyíí ni a kò le rí nínú balùwẹ̀; omi àti ọsẹ ìwẹ̀.	0
Irúfẹ́ àwọn ǹkan wo ni alèerí nínú ile-idana?	Àwọn ǹkan wọ̀nyíí ni a le rí nínú ile-idana; kòkò ìdáná àti abọ́ oújẹ́	Àwọn ǹkan wọ̀nyíí ni a ko le rí nínú ile-idana; kòkò ìdáná àti abọ́ oújẹ́	0
Bí mo bá fẹ́ wẹ̀?	Màá da omi láti orí wá sí ilẹ̀ kí n tó fi ọsẹ gbo ara.	Màá da omi láti ilẹ̀ wá sí orí kí n tó fi ọsẹ gbo ara.	0
Kíni o fi dá iná ohúnjẹ  rẹ ní àná?	Mo lo iná ẹ̀lẹ́tíríkí láti dá iná ohúnjẹ mi ní àná.	Mo lo afẹ́fẹ́ láti dá iná ohúnjẹ mi ní àná.	0
Àti ibo ni o ti wa si ibi yii?	Àti ìpínlẹ́ èkó ni mo ti wá si ibi yii	Àti orílẹ́-èdè èkó ni mo ti wá si ibi yii.	0
Báwo ni mo se lee mọ̀ pe mo ní àrùn ibà?	Ọ̀nàkan gbóógì tí o fi le e mọ̀ ni bí ara rẹ bá ń gbóná fẹ́ẹ́rẹ́fẹ́.	Ọ̀nàkan gbóógì tí o fi le e mọ̀ ni bí ara rẹ bá ń tuutù fẹ́ẹ́rẹ́fẹ́.	0
Mo lọ sí ilé ìwòsàn láti lọ	Se àyèwò àgò ara mi bóyá wọ́n wà dáadáa	Se àyèwò ojúde mi bóyá wọ́n wà dáadáa	0
Dókítà ní kí n wá ní ọla	Láti wá gba èsìn ìdáwò ẹ̀jẹ̀ tí mo se àti láti gba abẹ́rẹ́.	Láti wá gba èsìn ìdáwò ìtọ tí mo se àti láti gba oògùn.	0
Kínni isẹ́ tí oòguǹ ń se ni ààgò ara?	Oògùn a máa jẹ́ kí ara dá sáka, kí ènìyàn wà ni ìlera ara.	Oògùn a máa jẹ́ kí ara dá sáka, kí ènìyàn wà ni ìlera ara.	0
Kíni orúkọ Yorùbá tí o féraǹ jù lọ?	Orúkọ Yorùbá tí mo fẹ̀ran jùlọ ni Àbáyọ̀mí	Orúkọ Ibo tí mo fẹ̀ran jùlọ ni Àbáyọ̀mí	0
Ọjọ́ wo ni ìgbéyàwó re	Ìgbéyàwó mi yoo wáyé ní ọ̀sẹ̀ tí ńbọ̀	Ìgbéyàwó mi yoo wáyé ní ọ̀sẹ̀ tí ó kọjá	0
Kí ni àwọn ìjọba tí ó wà ní ipinle Ọ̀sun?	Ẹgbẹ́ òsèlú PDP ló ń darí ètò ìsèjọba ìpínlẹ̀ Ọ̀sun lọ́wọ́	Ẹgbẹ́ òsèlú APC ló ń darí ètò ìsèjọba ìpínlẹ̀ Ọ̀sun lọ́wọ́	0
Tímí jẹ́ẹ́	Orúkọ ọba ti wọn má a n jẹ ni Ẹdẹ	Orúkọ ọba ti wọn má a n jẹ ni Oṣogbo	0
Ìpínlẹ̀ mélo  ni ó wà ní orílẹ̀- èdè Nàíjírìá	Ìpínlè Eerindinlogoji lówà ní orílẹ̀ èdè Nàíjírìá	Ìpínlè Aarundinlogoji lówà ní orílẹ̀ èdè Nàíjírìá	0
Báwo ni mo ṣe le gbin àgbàdo tí yóò hù dáradára?	O nílò láti yan irúgbìn àgbàdo tí ó dára kí o sì gbìn-ín sínú ilẹ̀ ọlọ́ra	O nílò láti yan irúgbìn àgbàdo tí ó dára kí o sì wuu sínú ilẹ̀ ọlọ́ra	0
Kíni o ń se ní balùwẹ̀?	Mo ń wẹ ìdọ̀tí ara mi dànù	Mo ń jo ìdọ̀tí ara mi dànù	0
Gẹ́dẹ́ bí ọkùnrin, bí mo bá jí	Màá kọ́kọ́ ki bàbáàmí kú àárọ̀ nípa dídọ̀bálẹ̀	Màá kọ́kọ́ ki bàbáàmí kú àárọ̀ nípa kíkúnlẹ	0
Gẹ́dẹ́ bí obìrin, bí mo bá jí	Màá kọ́kọ́ ki bàbáàmí kú àárọ̀ nípa kíkúnlẹ	Màá kọ́kọ́ ki bàbáàmí kú àárọ̀ nípa dídọ̀bálẹ̀	0
Báwo ni mo ṣe le mú kí orí mi dúnwò?	Nípa fífọ orí rẹ déédéé àti lílo ohun amúrun dán	Nípa àìfọ orí rẹ déédéé àti lílo ohun amúrun bàjẹ́	0
Ìgbàwo ni ó dára jù láti gbin àgbàdo?	Àsìkò òjò ni ó dára jù láti gbin àgbàdo	Àsìkò ẹ̀rùn ni ó dára jù láti gbin àgbàdo	0
Ọ̀nà wo ni àgbẹ̀ sele kápá kòkòrò	Ọ̀nàkan gbóógì ni lílo oògùn apa kòkòrò	Ọ̀nàkan gbóógì ni ààlo oògùn apa kòkòrò	0
Ọ̀nà wo ni àgbẹ̀ sele jẹ́ kí erè oko pọ́si	Èrè oko leè pọ̀si nípa lílo ajílẹ̀	Èrè oko leè kérési nípa lílo ajílẹ̀	0
Kíni ohun èlò tí ó se pàtàki jùlọ sí àgbè?	Èyí tí ó se pàtàkì jùlọ ni ọkọ́ àti àdá	Èyí tí ó se pàtàkì jùlọ ni ọ̀bẹ àti asọ	0
Àwọn orísìí ǹkan wo ni alerí lára ọ̀pẹ	Alerí ǹkan bíi ẹyìn ati ògùrọ̀	Alerí ǹkan bíi ẹyìn ati ike	0
Irúfẹ́ ilẹ́ wo ni o dára fún ohun ọ̀gìn?	Ilẹ̀dú ló dára jùlọ fún ohun ọ̀gbìn	Ilẹ̀-amọ̀ ló dára jùlọ fún ohun ọ̀gbìn	0
Kíni àǹfàní sínsin ewúrẹ́	Ewúrẹ́ jẹ́ eran ilé tí ó ń máa ń bí ọmọ púpọ̀	Ewúrẹ́ jẹ́ eran oko tí ó ń máa ń bí ọmọ púpọ̀	0
Ọ̀nà wo ni ìmọ̀ ẹrọ sele mú kí ẹ̀kọ gbòòrò	Ànfàní nípa fífún wa ní àyé lórí ayélujára	Ànfàní nípa fífún wa ní àyé lórí yara-ìkàwe	0
Ìsòro wo ni o ń kojú ètò ẹ̀kọ́	Àìsí yàra ìkàwé tí o péye	Àìsí yàra ibùsùn tí o péye	0
Ọ̀nà wo ni àwọn òbí leegbà láti ran àwọn ọmọ wọn lọ́wọ́	Nípa pípèsè owó ilé ìwé fún wọn	Nípa àípèsè owó ilé ìwé fún wọn	0
àǹfàní wo ni ó wa lára àgbéyẹ́wó ẹ̀kọ́?	O máa ń fúnni ní ààyè láti mọ ipò akẹ́kọ̀ọ́	O máa ń fúnni ní ààyè láti mọ ipò olùkọ́	0
Níbo ni a máa ń da ilẹ̀ si	Àkìtàn ni a máa ń da ilẹ̀ si	Odò ni a máa ń da ilẹ̀ si	0
Àwọn ǹkan wo ni ó se pàtàkì nínú ilé ìdáná	Ohun tí o nílò jùlọ ni ààrò àti ìkòkò	Ohun tí o nílò jùlọ ni ọkọ àti ada	0
Kín ni o fi máa n mú ǹkan tutú	mo máa ń lo ẹ̀rọ amúǹkan tutù	mo máa ń lo ẹ̀rọ amúǹkan gbònà	0
Ọ̀nà wo ni ó dára jùlọ láti dáná óhúnjẹ	Iná gáásì a máa mú òhùnjẹ ya	Iná omi a máa mú òhùnjẹ ya	0
Báwo ni mo se lee fọ àwọn ohun èlò ilé	Fi asọ nu kí ó gbẹ	Fi itọ́ nu kí ó gbẹ	0
Eran ilé tí ó jé ìdàkejì àgùntàn 	ni a mọ̀ sí ewúré	ni a mọ̀ sí ajá	0
Ki ni won fi n se gäärí?	Gbágúúdá/égé ni wộn fi í se gààri	Ope-oyinbó ni won fi n se	0
Irú bàtà tí mo le wọ̀ lọ ọ́fìsì ni	Sálùbátá ni a ń pe irú bàtá náà	Adẹjá ni a ń pe irú bàtá náà	0
Lára ilù tí àwọn olórin Jújú máa ń lù	gùtá ni ilú tí àwọn olórin Jújú máa ń lù	Bátá ni llú ni awon Jüjú máa ń lù	0
Ki ni ágbè máa ń fi ka osàn ni ori igi	Dòjé ni àwọn àgbè máa ń fi ká osàn ní orí igi	Òkò ni àgbè máa ń fi ká ọsàn ní orí igi	0
Kini olórin Apàlà máa ń lo bi ilú?	Gángan ni olórin Àpàlà máa ń lò gẹ́gẹ́ bí ìlù 	Aperin ni olórin Apàlà máa ń lò gégé bi ilú	0
Kí ni wón ń lò láti fi dá iná ni ayé àtijó?	Ìkòkò ni ohun èlò ìdáná ni ayé àtijó	Agbá ni ohun èlò ìdáná ní aye àtijọ́	0
Irú ilù wo ni a tún lè lù fún Wákà ní ilú llorin?	Bèmbé ni ilú tí a tún le lù fún Wákà ni llú Ilorin	Abó ni ilú tí a tún lè lù fún Wákà ni llú Ilorin	0
Kí ni à ń pe akèrègbè tí a sín ní ilẹ́kẹ́?	Şẹ̀kẹ̀rè ni à ń pe akèrègbè tí a sin ni ilẹ̀kẹ̀	Sákárà ni à ń pe akèrègbè tí a sin ni ilėkė	0
Tí mo bà fé je Amàlà, kíni máa se?	Màá ro èlubộ mi nínú omi gbigbóná	Màá ro gààrí mi nínú omi gbígbóná	0
